step,variant,candidate_tag,node,relationship,patterns,auc,delta_auc,delta_reference,status,run_id,evolution_prompt
2,0,step_2_candidate_0,RegulatoryBody,ISSUED_BY,"[[""Article"", ""MENTIONS"", ""RegulatoryBody""], [""EconomicIndicator"", ""MENTIONS"", ""RegulatoryBody""], [""EconomicIndicator"", ""ISSUED_BY"", ""RegulatoryBody""]]",0.5240274599542334,-0.03890160183066371,last_accepted_winner,rejected,29780cc56f64445aabf283e6eee5d9e4,fundamental
2,1,step_2_candidate_1,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.45080091533180777,-0.11212814645308933,last_accepted_winner,rejected,29780cc56f64445aabf283e6eee5d9e4,fundamental
3,0,step_3_candidate_0,RegulatoryAnnouncement,ANNOUNCED_BY,"[[""RegulatoryAnnouncement"", ""ANNOUNCED_BY"", ""Company""], [""Article"", ""MENTIONS"", ""RegulatoryAnnouncement""]]",0.49885583524027466,-0.06407322654462244,last_accepted_winner,rejected,29780cc56f64445aabf283e6eee5d9e4,fundamental
3,1,step_3_candidate_1,RegulatoryAnnouncement,ANNOUNCED,"[[""RegulatoryAnnouncement"", ""ANNOUNCED"", ""Day""], [""Article"", ""MENTIONS"", ""RegulatoryAnnouncement""]]",0.4805491990846682,-0.0823798627002289,last_accepted_winner,rejected,29780cc56f64445aabf283e6eee5d9e4,fundamental
4,0,step_4_candidate_0,RegulatoryAnnouncement,ANNOUNCES,"[[""RegulatoryAnnouncement"", ""ANNOUNCES"", ""Company""], [""Article"", ""MENTIONS"", ""RegulatoryAnnouncement""]]",0.4073226544622426,-0.15560640732265452,last_accepted_winner,rejected,29780cc56f64445aabf283e6eee5d9e4,fundamental
4,1,step_4_candidate_1,CorporateAction,ANNOUNCES_ACTION,"[[""Article"", ""ANNOUNCES_ACTION"", ""CorporateAction""], [""Company"", ""ANNOUNCES_ACTION"", ""CorporateAction""]]",0.4691075514874142,-0.09382151029748292,last_accepted_winner,rejected,29780cc56f64445aabf283e6eee5d9e4,fundamental
5,0,step_5_candidate_0,MarketSentiment,HAS_SENTIMENT,"[[""Article"", ""HAS_SENTIMENT"", ""MarketSentiment""]]",0.5034324942791762,-0.059496567505720854,last_accepted_winner,rejected,29780cc56f64445aabf283e6eee5d9e4,fundamental
5,1,step_5_candidate_1,MarketEvent,ANNOUNCES_EVENT,"[[""Article"", ""ANNOUNCES_EVENT"", ""MarketEvent""]]",0.4462242562929062,-0.11670480549199092,last_accepted_winner,rejected,29780cc56f64445aabf283e6eee5d9e4,fundamental
6,0,step_6_candidate_0,MergerAcquisition,ANNOUNCES_M&A,"[[""Article"", ""ANNOUNCES_M&A"", ""MergerAcquisition""]]",0.3661327231121282,-0.1967963386727689,last_accepted_winner,rejected,29780cc56f64445aabf283e6eee5d9e4,fundamental
6,1,step_6_candidate_1,RegulatoryAnnouncement,ANNOUNCES_REGULATORY,"[[""Article"", ""ANNOUNCES_REGULATORY"", ""RegulatoryAnnouncement""]]",0.2356979405034325,-0.3272311212814646,last_accepted_winner,rejected,29780cc56f64445aabf283e6eee5d9e4,fundamental
7,0,step_7_candidate_0,GeographicRegion,IMPACTS_REGION,"[[""Article"", ""IMPACTS_REGION"", ""GeographicRegion""]]",0.3890160183066361,-0.17391304347826098,last_accepted_winner,rejected,29780cc56f64445aabf283e6eee5d9e4,fundamental
7,1,step_7_candidate_1,MergerAcquisition,ANNOUNCES_M&A,"[[""Article"", ""ANNOUNCES_M&A"", ""MergerAcquisition""]]",0.43478260869565216,-0.12814645308924494,last_accepted_winner,rejected,29780cc56f64445aabf283e6eee5d9e4,fundamental
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.34096109839816935,-0.21739130434782605,baseline_article_embedding,rejected,05724f5089da43b7a6f176387749e799,fundamental
1,1,step_1_candidate_1,RegulatoryBody,MENTIONS_REGULATORY_BODY,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",0.5491990846681922,-0.009153318077803174,baseline_article_embedding,accepted,05724f5089da43b7a6f176387749e799,fundamental
2,0,step_2_candidate_0,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.41876430205949655,-0.13043478260869568,last_accepted_winner,rejected,05724f5089da43b7a6f176387749e799,fundamental
2,1,step_2_candidate_1,GeographicRegion,LOCATED_IN,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",0.4416475972540046,-0.10755148741418763,last_accepted_winner,rejected,05724f5089da43b7a6f176387749e799,fundamental
3,0,step_3_candidate_0,MarketEvent,TRIGGERS,"[[""Article"", ""TRIGGERS"", ""MarketEvent""]]",0.45995423340961095,-0.08924485125858128,last_accepted_winner,rejected,05724f5089da43b7a6f176387749e799,fundamental
3,1,step_3_candidate_1,EarningsReport,HAS_EARNINGS_REPORT,"[[""Company"", ""HAS_EARNINGS_REPORT"", ""EarningsReport""]]",0.40503432494279173,-0.1441647597254005,last_accepted_winner,rejected,05724f5089da43b7a6f176387749e799,fundamental
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.5354691075514875,-0.1144164759725399,baseline_article_embedding,rejected,032f7c839a274a17968e894f8f44757f,default
1,1,step_1_candidate_1,RegulatoryBody,MENTIONS_REGULATORY_BODY,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",0.5446224256292906,-0.10526315789473673,baseline_article_embedding,accepted,032f7c839a274a17968e894f8f44757f,default
2,0,step_2_candidate_0,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.49656750572082375,-0.04805491990846689,last_accepted_winner,rejected,032f7c839a274a17968e894f8f44757f,default
2,1,step_2_candidate_1,GeographicRegion,LOCATED_IN,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",0.5354691075514875,-0.009153318077803174,last_accepted_winner,rejected,032f7c839a274a17968e894f8f44757f,default
3,0,step_3_candidate_0,MarketIndex,MENTIONS_MARKET_INDEX,"[[""Article"", ""MENTIONS_MARKET_INDEX"", ""MarketIndex""]]",0.4439359267734554,-0.10068649885583525,last_accepted_winner,rejected,032f7c839a274a17968e894f8f44757f,default
3,1,step_3_candidate_1,CorporateAction,DESCRIBES_CORPORATE_ACTION,"[[""Article"", ""DESCRIBES_CORPORATE_ACTION"", ""CorporateAction""]]",0.5194508009153318,-0.02517162471395884,last_accepted_winner,rejected,032f7c839a274a17968e894f8f44757f,default
4,0,step_4_candidate_0,LegalAction,INVOLVES_LEGAL_ACTION,"[[""Article"", ""INVOLVES_LEGAL_ACTION"", ""LegalAction""]]",0.4050343249427918,-0.13958810068649885,last_accepted_winner,rejected,032f7c839a274a17968e894f8f44757f,default
4,1,step_4_candidate_1,Product,MENTIONS_PRODUCT,"[[""Article"", ""MENTIONS_PRODUCT"", ""Product""]]",0.2929061784897025,-0.2517162471395881,last_accepted_winner,rejected,032f7c839a274a17968e894f8f44757f,default
5,0,step_5_candidate_0,Industry,OPERATES_IN,"[[""Company"", ""OPERATES_IN"", ""Industry""]]",0.414187643020595,-0.13043478260869562,last_accepted_winner,rejected,032f7c839a274a17968e894f8f44757f,default
5,1,step_5_candidate_1,Executive,MENTIONS_EXECUTIVE,"[[""Article"", ""MENTIONS_EXECUTIVE"", ""Executive""]]",0.4874141876430206,-0.05720823798627006,last_accepted_winner,rejected,032f7c839a274a17968e894f8f44757f,default
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.4439359267734554,-0.0778032036613272,baseline_article_embedding,accepted,896206f0ea76473d9f577b7ae8501e3c,default
1,1,step_1_candidate_1,RegulatoryBody,MENTIONS_REGULATORY_BODY,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",0.4439359267734554,-0.0778032036613272,baseline_article_embedding,rejected,896206f0ea76473d9f577b7ae8501e3c,default
2,0,step_2_candidate_0,RegulatoryAnnouncement,MENTIONS_REGULATORY_ANNOUNCEMENT,"[[""Article"", ""MENTIONS_REGULATORY_ANNOUNCEMENT"", ""RegulatoryAnnouncement""]]",0.4874141876430206,0.04347826086956519,last_accepted_winner,accepted,896206f0ea76473d9f577b7ae8501e3c,default
2,1,step_2_candidate_1,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.48512585812356984,0.04118993135011445,last_accepted_winner,rejected,896206f0ea76473d9f577b7ae8501e3c,default
3,0,step_3_candidate_0,Sector,OPERATES_IN,"[[""Company"", ""OPERATES_IN"", ""Sector""]]",0.437070938215103,-0.05034324942791757,last_accepted_winner,rejected,896206f0ea76473d9f577b7ae8501e3c,default
3,1,step_3_candidate_1,MarketEvent,MENTIONS_MARKET_EVENT,"[[""Article"", ""MENTIONS_MARKET_EVENT"", ""MarketEvent""]]",0.3752860411899313,-0.11212814645308927,last_accepted_winner,rejected,896206f0ea76473d9f577b7ae8501e3c,default
4,0,step_4_candidate_0,MergerAcquisition,MENTIONS_MERGER_ACQUISITION,"[[""Article"", ""MENTIONS_MERGER_ACQUISITION"", ""MergerAcquisition""]]",0.505720823798627,0.01830663615560646,last_accepted_winner,rejected,896206f0ea76473d9f577b7ae8501e3c,default
4,1,step_4_candidate_1,GeographicRegion,MENTIONS_GEOGRAPHIC_REGION,"[[""Article"", ""MENTIONS_GEOGRAPHIC_REGION"", ""GeographicRegion""]]",0.540045766590389,0.052631578947368474,last_accepted_winner,accepted,896206f0ea76473d9f577b7ae8501e3c,default
5,0,step_5_candidate_0,Executive,MENTIONS_EXECUTIVE,"[[""Article"", ""MENTIONS_EXECUTIVE"", ""Executive""]]",0.34324942791762014,-0.1967963386727689,last_accepted_winner,rejected,896206f0ea76473d9f577b7ae8501e3c,default
5,1,step_5_candidate_1,ProductLaunch,MENTIONS_PRODUCT_LAUNCH,"[[""Article"", ""MENTIONS_PRODUCT_LAUNCH"", ""ProductLaunch""]]",0.4096109839816934,-0.13043478260869568,last_accepted_winner,rejected,896206f0ea76473d9f577b7ae8501e3c,default
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.47597254004576656,-0.1739130434782608,baseline_article_embedding,rejected,5386655bce8a4d3795e53372ab42961c,fundamental
1,1,step_1_candidate_1,RegulatoryBody,MENTIONS_REGULATORY_BODY,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",0.5240274599542334,-0.12585812356979398,baseline_article_embedding,accepted,5386655bce8a4d3795e53372ab42961c,fundamental
2,0,step_2_candidate_0,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.4279176201372998,-0.0961098398169336,last_accepted_winner,rejected,5386655bce8a4d3795e53372ab42961c,fundamental
2,1,step_2_candidate_1,GeographicRegion,LOCATED_IN,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",0.43478260869565216,-0.08924485125858123,last_accepted_winner,rejected,5386655bce8a4d3795e53372ab42961c,fundamental
3,0,step_3_candidate_0,MarketIndex,MENTIONS_MARKET_INDEX,"[[""Article"", ""MENTIONS_MARKET_INDEX"", ""MarketIndex""]]",0.32494279176201374,-0.19908466819221965,last_accepted_winner,rejected,5386655bce8a4d3795e53372ab42961c,fundamental
3,1,step_3_candidate_1,CorporateAction,DESCRIBES_CORPORATE_ACTION,"[[""Article"", ""DESCRIBES_CORPORATE_ACTION"", ""CorporateAction""]]",0.2951945080091533,-0.22883295194508008,last_accepted_winner,rejected,5386655bce8a4d3795e53372ab42961c,fundamental
1,0,step_1_candidate_0,EconomicIndicator,REFERENCES,"[[""Article"", ""MENTIONS"", ""EconomicIndicator""]]",0.42105263157894735,-0.13729977116704806,baseline_article_embedding,rejected,e96b022e46dc4ed2b57f89e28949748a,default
1,1,step_1_candidate_1,RegulatoryBody,MENTIONS_REGULATORY_BODY,"[[""Article"", ""MENTIONS_REGULATORY_BODY"", ""RegulatoryBody""]]",0.4347826086956522,-0.12356979405034318,baseline_article_embedding,accepted,e96b022e46dc4ed2b57f89e28949748a,default
2,0,step_2_candidate_0,CreditRating,HAS_CREDIT_RATING,"[[""Company"", ""HAS_CREDIT_RATING"", ""CreditRating""]]",0.36155606407322655,-0.07322654462242567,last_accepted_winner,rejected,e96b022e46dc4ed2b57f89e28949748a,default
2,1,step_2_candidate_1,GeographicRegion,LOCATED_IN,"[[""Company"", ""LOCATED_IN"", ""GeographicRegion""]]",0.46910755148741423,0.034324942791762014,last_accepted_winner,accepted,e96b022e46dc4ed2b57f89e28949748a,default
3,0,step_3_candidate_0,EarningsReport,HAS_EARNINGS_REPORT,"[[""Company"", ""HAS_EARNINGS_REPORT"", ""EarningsReport""]]",0.39359267734553777,-0.07551487414187646,last_accepted_winner,rejected,e96b022e46dc4ed2b57f89e28949748a,default
3,1,step_3_candidate_1,MarketIndex,AFFECTS,"[[""Article"", ""AFFECTS"", ""MarketIndex""], [""Company"", ""AFFECTS"", ""MarketIndex""]]",0.4691075514874142,-5.551115123125783e-17,last_accepted_winner,rejected,e96b022e46dc4ed2b57f89e28949748a,default
